link_id,source_entity,source_id,target_entity,target_id,link_type,confidence,supporting_evidence,risk_score
LNK-952EA4C7,SHIPMENT,SHP-4D4F159E,SHIPMENT,SHP-3FE9C6B5,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-002.,72.0
LNK-8A226556,SHIPMENT,SHP-4D4F159E,SHIPMENT,SHP-C348BDD1,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-002.,72.0
LNK-03665D57,SHIPMENT,SHP-4D4F159E,SHIPMENT,SHP-FF83ECAB,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-002.,72.0
LNK-217B8013,SHIPMENT,SHP-753ABA9B,SHIPMENT,SHP-C10B5F31,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-010.,72.0
LNK-BFB0A600,SHIPMENT,SHP-753ABA9B,SHIPMENT,SHP-E45F80E9,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-010.,72.0
LNK-0EB56CA1,SHIPMENT,SHP-C10B5F31,SHIPMENT,SHP-E45F80E9,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-010.,72.0
LNK-4F3B2650,SHIPMENT,SHP-6BD0F7FC,SHIPMENT,SHP-7302810F,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-011.,72.0
LNK-45D576B2,SHIPMENT,SHP-6BD0F7FC,SHIPMENT,SHP-066B7052,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-011.,72.0
LNK-81368D8E,SHIPMENT,SHP-6BD0F7FC,SHIPMENT,SHP-BD292C40,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-011.,72.0
LNK-E038895A,SHIPMENT,SHP-6BD0F7FC,SHIPMENT,SHP-AF854377,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-011.,72.0
LNK-67D3916B,SHIPMENT,SHP-79ED8BC7,SHIPMENT,SHP-DA2D46E8,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-012.,72.0
LNK-EC4920C3,SHIPMENT,SHP-79ED8BC7,SHIPMENT,SHP-01C9FE0C,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-012.,72.0
LNK-19DA4B06,SHIPMENT,SHP-79ED8BC7,SHIPMENT,SHP-F3A0F335,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-012.,72.0
LNK-5D2AFDC0,SHIPMENT,SHP-79ED8BC7,SHIPMENT,SHP-B7375EF5,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-012.,72.0
LNK-75D4D401,SHIPMENT,SHP-A3144CB6,SHIPMENT,SHP-9D6D22AB,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-020.,72.0
LNK-8F693E98,SHIPMENT,SHP-A3144CB6,SHIPMENT,SHP-C97A9675,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-020.,72.0
LNK-472C7A44,SHIPMENT,SHP-A3144CB6,SHIPMENT,SHP-F2F5E0AF,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-020.,72.0
LNK-54DD527F,SHIPMENT,SHP-A3144CB6,SHIPMENT,SHP-D8F1E3CB,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-020.,72.0
LNK-95A29DDE,SHIPMENT,SHP-6B08364B,SHIPMENT,SHP-1662F215,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-022.,72.0
LNK-F91BF595,SHIPMENT,SHP-6B08364B,SHIPMENT,SHP-FDE45355,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-022.,72.0
LNK-175602AD,SHIPMENT,SHP-6B08364B,SHIPMENT,SHP-3E380296,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-022.,72.0
LNK-BA9D7C09,SHIPMENT,SHP-6B08364B,SHIPMENT,SHP-20748248,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-022.,72.0
LNK-F0C3283C,SHIPMENT,SHP-8E7FE940,SHIPMENT,SHP-D33DD95F,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-030.,72.0
LNK-11764E9E,SHIPMENT,SHP-8E7FE940,SHIPMENT,SHP-D0D71A26,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-030.,72.0
LNK-EAED0990,SHIPMENT,SHP-8E7FE940,SHIPMENT,SHP-8E16AA06,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-030.,72.0
LNK-F96A6998,SHIPMENT,SHP-8E7FE940,SHIPMENT,SHP-82B2D615,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-030.,72.0
LNK-164EB629,SHIPMENT,SHP-9537A80C,SHIPMENT,SHP-8453E66D,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-031.,72.0
LNK-45109E87,SHIPMENT,SHP-9537A80C,SHIPMENT,SHP-FD54F1F2,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-031.,72.0
LNK-5AB1DF45,SHIPMENT,SHP-9537A80C,SHIPMENT,SHP-8561C5A1,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-031.,72.0
LNK-D1CBB646,SHIPMENT,SHP-9537A80C,SHIPMENT,SHP-47F0F468,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-031.,72.0
LNK-E2F0F0A4,SHIPMENT,SHP-16AC1D68,SHIPMENT,SHP-1A1ADE18,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-032.,72.0
LNK-28924153,SHIPMENT,SHP-16AC1D68,SHIPMENT,SHP-0741375C,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-032.,72.0
LNK-A90A8F70,SHIPMENT,SHP-16AC1D68,SHIPMENT,SHP-5D42D6A0,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-032.,72.0
LNK-35326E0F,SHIPMENT,SHP-16AC1D68,SHIPMENT,SHP-432636AE,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-032.,72.0
LNK-F596092C,SHIPMENT,SHP-9FE1CB00,SHIPMENT,SHP-6A8D2226,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-040.,72.0
LNK-82BD64CB,SHIPMENT,SHP-465619F4,SHIPMENT,SHP-A4A1B799,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-041.,72.0
LNK-65A184DD,SHIPMENT,SHP-465619F4,SHIPMENT,SHP-AFB705AD,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-041.,72.0
LNK-5D1985FC,SHIPMENT,SHP-465619F4,SHIPMENT,SHP-1EA398BC,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-041.,72.0
LNK-C8E73413,SHIPMENT,SHP-A4A1B799,SHIPMENT,SHP-AFB705AD,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-041.,72.0
LNK-5C03DF44,SHIPMENT,SHP-A06F116A,SHIPMENT,SHP-E7990B55,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-042.,72.0
LNK-A77B7B48,SHIPMENT,SHP-A06F116A,SHIPMENT,SHP-2A15FD0A,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-042.,72.0
LNK-849074D0,SHIPMENT,SHP-E7990B55,SHIPMENT,SHP-2A15FD0A,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-DUP-042.,72.0
LNK-7072581B,SHIPMENT,SHP-ED2AB82B,SHIPMENT,SHP-50A39D37,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E02E6FFD.,72.0
LNK-E8283006,SHIPMENT,SHP-ED2AB82B,SHIPMENT,SHP-74F52C2B,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E02E6FFD.,72.0
LNK-5C871702,SHIPMENT,SHP-50A39D37,SHIPMENT,SHP-74F52C2B,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E02E6FFD.,72.0
LNK-FE2B4354,SHIPMENT,SHP-09C56BB0,SHIPMENT,SHP-D996A769,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E732151D.,72.0
LNK-99E41A86,SHIPMENT,SHP-09C56BB0,SHIPMENT,SHP-4562AC49,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E732151D.,72.0
LNK-CB770AA3,SHIPMENT,SHP-D996A769,SHIPMENT,SHP-4562AC49,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E732151D.,72.0
LNK-70011C01,SHIPMENT,SHP-DF886655,SHIPMENT,SHP-1D1BB5F4,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E779DE2C.,72.0
LNK-CC59902B,SHIPMENT,SHP-DF886655,SHIPMENT,SHP-1BA3614E,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E779DE2C.,72.0
LNK-ED10564E,SHIPMENT,SHP-DF886655,SHIPMENT,SHP-BB235BC8,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-E779DE2C.,72.0
LNK-05D6941F,SHIPMENT,SHP-42C4BEC1,SHIPMENT,SHP-90878D67,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-0051BCB6.,72.0
LNK-333C5DEB,SHIPMENT,SHP-33C1D724,SHIPMENT,SHP-9BC9130E,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-FC911057.,72.0
LNK-1F9BEBC0,SHIPMENT,SHP-33C1D724,SHIPMENT,SHP-93670319,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-FC911057.,72.0
LNK-5A955913,SHIPMENT,SHP-74A5F0C1,SHIPMENT,SHP-42394846,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F57142D5.,72.0
LNK-80D6B267,SHIPMENT,SHP-74A5F0C1,SHIPMENT,SHP-1EA18D91,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F57142D5.,72.0
LNK-37EE3E7A,SHIPMENT,SHP-42394846,SHIPMENT,SHP-1EA18D91,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F57142D5.,72.0
LNK-A57E3557,SHIPMENT,SHP-1D03FA80,SHIPMENT,SHP-F2D2AF8E,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F7F36C05.,72.0
LNK-D8127FC3,SHIPMENT,SHP-1D03FA80,SHIPMENT,SHP-D6228EB3,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F7F36C05.,72.0
LNK-06DA426B,SHIPMENT,SHP-1D03FA80,SHIPMENT,SHP-CA66F8C1,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F7F36C05.,72.0
LNK-FE89F361,SHIPMENT,SHP-1D03FA80,SHIPMENT,SHP-5784FB8F,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F7F36C05.,72.0
LNK-EBD21C43,SHIPMENT,SHP-CF53859D,SHIPMENT,SHP-06289CA1,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F95FA7A4.,72.0
LNK-41A347F3,SHIPMENT,SHP-CF53859D,SHIPMENT,SHP-3E5E57E8,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F95FA7A4.,72.0
LNK-F09510A6,SHIPMENT,SHP-CF53859D,SHIPMENT,SHP-8E014C58,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F95FA7A4.,72.0
LNK-AFE75BF0,SHIPMENT,SHP-CF53859D,SHIPMENT,SHP-B65D3AA1,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-F95FA7A4.,72.0
LNK-6417B368,SHIPMENT,SHP-EDA335C6,SHIPMENT,SHP-5454831B,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-FACD8AF3.,72.0
LNK-1363F8E5,SHIPMENT,SHP-33C1D724,SHIPMENT,SHP-34AF2596,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-FC911057.,72.0
LNK-CBA1456A,SHIPMENT,SHP-FE3FC439,SHIPMENT,SHP-BE1B4FF4,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-0D3D5473.,72.0
LNK-1E5EDF25,SHIPMENT,SHP-EE39978E,SHIPMENT,SHP-7D5CD8D3,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-16615E5D.,72.0
LNK-C400F221,SHIPMENT,SHP-EE39978E,SHIPMENT,SHP-0BC2DAF5,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-16615E5D.,72.0
LNK-54FBC57F,SHIPMENT,SHP-EE39978E,SHIPMENT,SHP-E0BF69A2,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-16615E5D.,72.0
LNK-AFDA6CF5,SHIPMENT,SHP-7D5CD8D3,SHIPMENT,SHP-0BC2DAF5,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-16615E5D.,72.0
LNK-95FAAFA5,SHIPMENT,SHP-E2ACDF8E,SHIPMENT,SHP-9394A857,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-17A9FDFD.,72.0
LNK-84170D2E,SHIPMENT,SHP-E2ACDF8E,SHIPMENT,SHP-E73CFE3D,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-17A9FDFD.,72.0
LNK-DBA22379,SHIPMENT,SHP-E2ACDF8E,SHIPMENT,SHP-BA3C8B79,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-17A9FDFD.,72.0
LNK-6C1BACA2,SHIPMENT,SHP-E2ACDF8E,SHIPMENT,SHP-A16BB2FC,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-17A9FDFD.,72.0
LNK-FA0D14B8,SHIPMENT,SHP-E1AD802A,SHIPMENT,SHP-A016AF29,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-1A06A5E8.,72.0
LNK-1E10602A,SHIPMENT,SHP-8E1810B8,SHIPMENT,SHP-160559C9,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-2B492B5D.,72.0
LNK-BD7E5154,SHIPMENT,SHP-8E1810B8,SHIPMENT,SHP-CED9D674,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-2B492B5D.,72.0
LNK-61FF660D,SHIPMENT,SHP-8E1810B8,SHIPMENT,SHP-BADEC253,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-2B492B5D.,72.0
LNK-AA6875CE,SHIPMENT,SHP-8E1810B8,SHIPMENT,SHP-88CB119C,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-2B492B5D.,72.0
LNK-DA505749,SHIPMENT,SHP-FA91465E,SHIPMENT,SHP-D2AFBA8D,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-3030EB47.,72.0
LNK-D960AC4A,SHIPMENT,SHP-FA91465E,SHIPMENT,SHP-F9753D9E,SHARED_VEHICLE,75.0,Both shipments used vehicle VEH-3030EB47.,72.0
LNK-B145EC0A,INCIDENT,INC-FB88CEDA,INCIDENT,INC-1DDB2C11,TEMPORAL_OVERLAP,70.0,"Same route, 0-day temporal proximity.",70.0
LNK-7C6C9E89,INCIDENT,INC-FE8EFEF7,INCIDENT,INC-9FEDC9C2,TEMPORAL_OVERLAP,70.0,"Same route, 5-day temporal proximity.",70.0
LNK-9E9EB949,INCIDENT,INC-ADB724B1,INCIDENT,INC-4CC681DB,TEMPORAL_OVERLAP,70.0,"Same route, 6-day temporal proximity.",70.0
LNK-5E89DD9E,INCIDENT,INC-60B97CF6,INCIDENT,INC-403FDB4C,TEMPORAL_OVERLAP,70.0,"Same route, 2-day temporal proximity.",70.0
LNK-F6A9415E,INCIDENT,INC-60B97CF6,INCIDENT,INC-8701EC71,TEMPORAL_OVERLAP,70.0,"Same route, 1-day temporal proximity.",70.0
LNK-BA024CF8,INCIDENT,INC-28275C25,INCIDENT,INC-83C84C75,TEMPORAL_OVERLAP,70.0,"Same route, 1-day temporal proximity.",70.0
LNK-0809B23B,INCIDENT,INC-431E4BE0,INCIDENT,INC-FF21C80A,TEMPORAL_OVERLAP,70.0,"Same route, 1-day temporal proximity.",70.0
LNK-3C7EAC93,INCIDENT,INC-30BA3CAE,INCIDENT,INC-BE5B30E7,TEMPORAL_OVERLAP,70.0,"Same route, 0-day temporal proximity.",70.0
LNK-98072252,INCIDENT,INC-A87B0AD0,INCIDENT,INC-BE5B30E7,TEMPORAL_OVERLAP,70.0,"Same route, 6-day temporal proximity.",70.0
LNK-5FA0D98A,INCIDENT,INC-18B3A5B0,INCIDENT,INC-17AA367E,TEMPORAL_OVERLAP,70.0,"Same route, 9-day temporal proximity.",70.0
LNK-5CA687AB,INCIDENT,INC-E52BE33F,INCIDENT,INC-37FAC3CA,TEMPORAL_OVERLAP,70.0,"Same route, 11-day temporal proximity.",70.0
LNK-F67BBF0E,INCIDENT,INC-2C70FAE0,INCIDENT,INC-C23A7161,TEMPORAL_OVERLAP,70.0,"Same route, 10-day temporal proximity.",70.0
LNK-FE075CCD,INCIDENT,INC-FE66FC1A,INCIDENT,INC-C23A7161,TEMPORAL_OVERLAP,70.0,"Same route, 11-day temporal proximity.",70.0
LNK-6C1FD96A,INCIDENT,INC-FE66FC1A,INCIDENT,INC-2C70FAE0,TEMPORAL_OVERLAP,70.0,"Same route, 1-day temporal proximity.",70.0
LNK-3E2FE604,INCIDENT,INC-3911A5DD,INCIDENT,INC-D7628F86,TEMPORAL_OVERLAP,70.0,"Same route, 8-day temporal proximity.",70.0
LNK-9DCD778D,INCIDENT,INC-94B20477,INCIDENT,INC-C34BD297,TEMPORAL_OVERLAP,70.0,"Same route, 8-day temporal proximity.",70.0
LNK-ED617F08,INCIDENT,INC-8A267DEE,INCIDENT,INC-00274222,TEMPORAL_OVERLAP,70.0,"Same route, 8-day temporal proximity.",70.0
LNK-33289E32,INCIDENT,INC-0900EA33,INCIDENT,INC-3B76D32D,TEMPORAL_OVERLAP,70.0,"Same route, 3-day temporal proximity.",70.0
LNK-C2C8DE37,INCIDENT,INC-1E7A6C43,INCIDENT,INC-93B3BAA0,TEMPORAL_OVERLAP,70.0,"Same route, 13-day temporal proximity.",70.0
LNK-6F9C92FC,INCIDENT,INC-1E7A6C43,INCIDENT,INC-8C43E7FC,TEMPORAL_OVERLAP,70.0,"Same route, 1-day temporal proximity.",70.0
LNK-1BACC420,INCIDENT,INC-1798C080,INCIDENT,INC-9F6FAE88,TEMPORAL_OVERLAP,70.0,"Same route, 8-day temporal proximity.",70.0
LNK-38143051,INCIDENT,INC-F3E7C448,INCIDENT,INC-C435FC84,TEMPORAL_OVERLAP,70.0,"Same route, 2-day temporal proximity.",70.0
LNK-7944A6BC,INCIDENT,INC-AE29A212,INCIDENT,INC-F3E7C448,TEMPORAL_OVERLAP,70.0,"Same route, 4-day temporal proximity.",70.0
LNK-0424CBC1,INCIDENT,INC-78AFF1CC,INCIDENT,INC-EEE150DB,TEMPORAL_OVERLAP,70.0,"Same route, 12-day temporal proximity.",70.0
LNK-8750F8C8,INCIDENT,INC-4A1D04B0,INCIDENT,INC-78AFF1CC,TEMPORAL_OVERLAP,70.0,"Same route, 10-day temporal proximity.",70.0
LNK-D4E7BBFF,INCIDENT,INC-F0F43572,INCIDENT,INC-4A1D04B0,TEMPORAL_OVERLAP,70.0,"Same route, 3-day temporal proximity.",70.0
LNK-DF65CC66,INCIDENT,INC-B3F13D55,INCIDENT,INC-48A7B2CB,TEMPORAL_OVERLAP,70.0,"Same route, 1-day temporal proximity.",70.0
LNK-A3E73CE3,ACTOR,ACT-DUP-0003,ACTOR,ACT-DUP-0004,ENTITY_MATCH,77.5,"Similar name (75%); Same nationality (Indian); Same region (Tamil Nadu); Shared corridor (Chennai Port–Mombasa, Visakhapatnam–Mombasa)",69.75
LNK-485799F1,ACTOR,ACT-DUP-0007,ACTOR,ACT-DUP-0008,ENTITY_MATCH,76.8,"Similar name (72%); Same nationality (Kenyan); Same region (Kenya); Shared corridor (Chennai Port–Mombasa, Kochi Port–Dar es Salaam)",69.12
LNK-900836C0,ACTOR,ACT-7353F8D0,ACTOR,ACT-0BE618C7,ENTITY_MATCH,74.93,Similar name (71%); Similar alias (81%); Same region (Tanzania); Shared corridor (Mumbai Port–Dar es Salaam),67.44
LNK-F9820CD5,ACTOR,ACT-0D3A69A7,ACTOR,ACT-3EC2CAB2,ENTITY_MATCH,73.3,Similar name (72%); Same nationality (Indian); Same region (West Bengal); Shared corridor (Kochi Port–Maputo),65.97
LNK-7D2CA7F9,INCIDENT,INC-EA003C6C,INCIDENT,INC-B7B4001A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F51C2F2E.,65.0
LNK-D1A16F26,INCIDENT,INC-6FD8D1E2,INCIDENT,INC-494FEC72,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FDDFEF85.,65.0
LNK-77756A61,INCIDENT,INC-38A2513D,INCIDENT,INC-6FD8D1E2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FDDFEF85.,65.0
LNK-BA9036A2,INCIDENT,INC-5E8DF0E8,INCIDENT,INC-9E289A1E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FB4EE4BA.,65.0
LNK-2A7B05BC,INCIDENT,INC-5E8DF0E8,INCIDENT,INC-BD8D0EED,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FB4EE4BA.,65.0
LNK-8E9FBC74,INCIDENT,INC-73CA5741,INCIDENT,INC-E93DC79B,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F2391A9E.,65.0
LNK-9590328F,INCIDENT,INC-06F73824,INCIDENT,INC-7FA21422,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EFEFC83E.,65.0
LNK-FB13E618,INCIDENT,INC-503191E9,INCIDENT,INC-7FA21422,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EFEFC83E.,65.0
LNK-3054C6EC,INCIDENT,INC-503191E9,INCIDENT,INC-06F73824,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EFEFC83E.,65.0
LNK-89F821BD,INCIDENT,INC-3B7B78A7,INCIDENT,INC-7FA21422,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EFEFC83E.,65.0
LNK-817ACA54,INCIDENT,INC-3B7B78A7,INCIDENT,INC-06F73824,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EFEFC83E.,65.0
LNK-F677FE8D,INCIDENT,INC-3B7B78A7,INCIDENT,INC-503191E9,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EFEFC83E.,65.0
LNK-C2F4CA4D,INCIDENT,INC-1E296D61,INCIDENT,INC-84D99EB6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EF6F0110.,65.0
LNK-15192DAB,INCIDENT,INC-D394A13C,INCIDENT,INC-0BE00279,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EF6F0110.,65.0
LNK-EB3CAC55,INCIDENT,INC-D394A13C,INCIDENT,INC-4CF654A6,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EF6F0110.,65.0
LNK-813ED2C7,INCIDENT,INC-D394A13C,INCIDENT,INC-322254E2,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-EF6F0110.,65.0
LNK-4E91468C,INCIDENT,INC-5E8DF0E8,INCIDENT,INC-60F32002,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FB4EE4BA.,65.0
LNK-B36B1F61,INCIDENT,INC-5E8DF0E8,INCIDENT,INC-1D3F2B36,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FB4EE4BA.,65.0
LNK-60F79623,INCIDENT,INC-5E8DF0E8,INCIDENT,INC-01D7FC4F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FB4EE4BA.,65.0
LNK-35229DD4,INCIDENT,INC-5E8DF0E8,INCIDENT,INC-F3B15553,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-FB4EE4BA.,65.0
LNK-10ACD420,INCIDENT,INC-3A7D94EE,INCIDENT,INC-A5C21485,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F534A60F.,65.0
LNK-75AE7D2E,INCIDENT,INC-9B509137,INCIDENT,INC-7A465F5A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-E5F5E120.,65.0
LNK-04CA475A,INCIDENT,INC-B8872C0C,INCIDENT,INC-7A465F5A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-E5F5E120.,65.0
LNK-1AFE8B58,INCIDENT,INC-B8872C0C,INCIDENT,INC-9B509137,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-E5F5E120.,65.0
LNK-3415206D,INCIDENT,INC-B5390996,INCIDENT,INC-71BCD2C8,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-E316C151.,65.0
LNK-23868951,INCIDENT,INC-A1D80761,INCIDENT,INC-71BCD2C8,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-E316C151.,65.0
LNK-5EA77D04,INCIDENT,INC-A1D80761,INCIDENT,INC-B5390996,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-E316C151.,65.0
LNK-5402EAD8,INCIDENT,INC-63DF534D,INCIDENT,INC-90E24B50,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-DD5236CF.,65.0
LNK-9B0C7075,INCIDENT,INC-94298C74,INCIDENT,INC-90E24B50,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-DD5236CF.,65.0
LNK-B184922F,INCIDENT,INC-94298C74,INCIDENT,INC-63DF534D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-DD5236CF.,65.0
LNK-949BDEAF,INCIDENT,INC-10F165CA,INCIDENT,INC-90E24B50,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-DD5236CF.,65.0
LNK-C1C2A7EA,INCIDENT,INC-10F165CA,INCIDENT,INC-63DF534D,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-DD5236CF.,65.0
LNK-901EBFC3,INCIDENT,INC-15094649,INCIDENT,INC-910E86C3,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F2391A9E.,65.0
LNK-7D8C8B73,INCIDENT,INC-E93DC79B,INCIDENT,INC-910E86C3,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F2391A9E.,65.0
LNK-F1265D6A,INCIDENT,INC-E93DC79B,INCIDENT,INC-15094649,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F2391A9E.,65.0
LNK-29B614C9,INCIDENT,INC-73CA5741,INCIDENT,INC-910E86C3,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F2391A9E.,65.0
LNK-2F2BE438,INCIDENT,INC-73CA5741,INCIDENT,INC-15094649,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-F2391A9E.,65.0
LNK-E4546D5B,INCIDENT,INC-146BDA30,INCIDENT,INC-822AF71E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D5B7DEF5.,65.0
LNK-B51B7D0F,INCIDENT,INC-4832DCE1,INCIDENT,INC-8D8D900A,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D5B7DEF5.,65.0
LNK-C12177DB,INCIDENT,INC-4832DCE1,INCIDENT,INC-F9BF0F1F,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D5B7DEF5.,65.0
LNK-BB0B6A1F,INCIDENT,INC-4832DCE1,INCIDENT,INC-822AF71E,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D5B7DEF5.,65.0
LNK-9B7CC18E,INCIDENT,INC-4832DCE1,INCIDENT,INC-146BDA30,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D5B7DEF5.,65.0
LNK-0743BF2A,INCIDENT,INC-2E6A776F,INCIDENT,INC-33BF5D05,SHARED_ROUTE,65.0,Both incidents recorded on route RTE-D37D6F20.,65.0
